Item_ID,Category,Region,Date,Stock_Level,Demand,Supply,Is_Scarce,Potentially_Scarce,Conversion_Rate,Experience_Score,Dispute_Amount,Win_Amount,Recouped_Amount,Tag_Status,Net_Loss,Spike_Indicator
ITEM07559,Toys,Central,2023-02-28,430,695,312,Yes,No,0.29,8,775.25,257.14,128.32,Escalated,389.79,No
ITEM07560,Electronics,North,2023-10-03,345,958,343,No,No,0.3,6,132.83,428.81,2.39,Escalated,-298.37,No
ITEM07561,Groceries,North,2023-08-09,310,644,734,No,No,0.22,5,22.53,427.18,194.89,Resolved,-599.54,No
ITEM07562,Home Appliances,Central,2023-06-06,247,732,58,No,Yes,0.89,6,351.81,276.97,172.88,Reviewed,-98.04000000000002,No
ITEM07563,Toys,Central,2023-06-30,111,641,102,No,Yes,0.87,7,784.73,270.59,171.01,Resolved,343.1300000000001,No
ITEM07564,Home Appliances,North,2023-08-01,324,533,845,No,Yes,0.63,1,651.3,307.63,285.57,Resolved,58.099999999999966,No
ITEM07565,Toys,North,2023-05-09,466,645,177,Yes,No,0.27,3,530.54,78.63,112.17,Reviewed,339.73999999999995,No
ITEM07566,Electronics,South,2023-08-31,90,744,580,Yes,No,0.71,1,457.95,369.45,270.16,Escalated,-181.66000000000003,No
ITEM07567,Apparel,South,2023-06-21,293,307,693,No,Yes,0.57,9,649.47,445.2,0.68,Resolved,203.59000000000003,No
ITEM07568,Home Appliances,South,2023-12-31,28,239,574,No,Yes,0.7,4,492.18,279.99,288.81,Flagged,-76.62,No
ITEM07569,Home Appliances,West,2023-09-27,11,687,781,Yes,Yes,0.79,2,774.86,368.42,165.54,Escalated,240.9,No
ITEM07570,Apparel,Central,2023-06-12,146,686,828,No,Yes,0.35,5,866.44,261.15,152.89,Resolved,452.4000000000001,No
ITEM07571,Home Appliances,East,2023-01-24,136,919,806,No,No,0.83,2,173.62,280.96,267.4,Flagged,-374.73999999999995,No
ITEM07572,Home Appliances,West,2023-07-12,337,406,819,No,No,0.82,7,231.96,288.54,190.85,Escalated,-247.43,No
ITEM07573,Toys,Central,2023-10-21,156,669,189,No,Yes,0.54,4,513.66,127.82,156.46,Flagged,229.37999999999997,No
ITEM07574,Toys,East,2023-05-09,258,197,943,No,Yes,0.65,5,865.78,382.66,115.3,Reviewed,367.81999999999994,No
ITEM07575,Apparel,South,2023-02-10,86,224,808,Yes,No,0.43,9,918.41,208.43,197.76,Resolved,512.22,No
ITEM07576,Electronics,East,2023-01-31,157,448,281,No,Yes,0.62,2,125.82,29.97,15.94,Flagged,79.91,No
ITEM07577,Home Appliances,North,2023-02-05,493,233,982,Yes,No,0.54,5,303.14,242.36,74.35,Reviewed,-13.570000000000022,No
ITEM07578,Electronics,North,2023-12-27,185,325,617,No,Yes,0.36,4,769.61,62.15,30.25,Resolved,677.21,No
ITEM07579,Apparel,Central,2023-09-10,343,811,137,No,No,0.36,3,933.67,399.61,151.67,Reviewed,382.39,No
ITEM07580,Apparel,West,2023-12-31,308,648,815,No,No,0.62,1,81.19,85.73,28.93,Resolved,-33.470000000000006,No
ITEM07581,Toys,South,2023-08-03,356,749,613,No,Yes,0.87,6,469.51,451.5,243.4,Flagged,-225.39000000000001,No
ITEM07582,Home Appliances,Central,2023-10-14,228,819,808,Yes,Yes,0.26,7,495.69,444.15,87.4,Reviewed,-35.859999999999985,No
ITEM07583,Groceries,South,2023-09-13,3,805,813,No,No,0.41,1,8.59,444.19,186.73,Escalated,-622.33,No
ITEM07584,Apparel,North,2023-07-05,56,667,686,No,No,0.74,6,854.33,158.47,100.14,Resolved,595.72,No
ITEM07585,Home Appliances,West,2023-03-02,437,438,250,Yes,No,0.2,1,107.39,158.48,209.83,Resolved,-260.92,No
ITEM07586,Electronics,West,2023-09-19,27,938,437,No,No,0.9,6,837.49,181.11,106.11,Reviewed,550.27,No
ITEM07587,Toys,North,2023-10-03,15,421,410,No,No,0.64,4,20.97,440.39,113.8,Flagged,-533.2199999999999,No
ITEM07588,Electronics,East,2023-04-21,12,912,181,No,Yes,0.83,6,983.03,190.71,144.02,Reviewed,648.3,No
ITEM07589,Apparel,West,2023-11-13,199,186,226,No,Yes,0.77,1,524.93,283.05,97.07,Resolved,144.80999999999995,No
ITEM07590,Apparel,East,2023-05-21,183,194,101,No,Yes,0.72,1,298.82,485.56,51.16,Resolved,-237.9,No
ITEM07591,Electronics,South,2023-08-21,308,295,595,No,Yes,0.13,3,606.28,349.1,131.08,Escalated,126.09999999999994,No
ITEM07592,Apparel,West,2023-01-23,303,291,71,No,No,0.43,6,283.79,398.3,199.07,Resolved,-313.58,No
ITEM07593,Home Appliances,North,2023-03-20,280,755,702,No,Yes,0.26,3,107.73,229.55,97.85,Flagged,-219.67000000000002,No
ITEM07594,Apparel,East,2023-01-31,321,621,368,Yes,Yes,0.8,7,252.13,378.71,242.89,Resolved,-369.46999999999997,No
ITEM07595,Toys,South,2023-01-04,157,852,832,Yes,Yes,0.64,4,840.8,399.33,246.22,Reviewed,195.24999999999997,No
ITEM07596,Home Appliances,South,2023-04-28,359,760,217,No,Yes,0.19,9,247.03,341.57,62.59,Escalated,-157.13,No
ITEM07597,Groceries,West,2023-03-07,258,751,87,No,Yes,0.39,7,410.86,499.65,80.98,Reviewed,-169.76999999999998,No
ITEM07598,Apparel,West,2023-10-14,406,112,922,No,Yes,0.16,4,549.47,39.44,0.7,Resolved,509.33000000000004,No
ITEM07599,Apparel,Central,2023-06-25,156,353,807,Yes,No,0.69,9,869.99,416.1,105.81,Resolved,348.08,No
ITEM07600,Toys,Central,2023-05-03,424,180,796,No,No,0.43,5,10.83,108.46,273.84,Reviewed,-371.46999999999997,No
ITEM07601,Toys,West,2023-08-19,93,821,616,No,No,0.29,4,882.09,313.61,234.7,Resolved,333.78000000000003,No
ITEM07602,Electronics,Central,2023-02-12,266,472,989,Yes,No,0.51,2,741.13,408.58,288.14,Flagged,44.410000000000025,No
ITEM07603,Electronics,North,2023-01-04,20,493,422,No,No,0.13,9,386.77,324.79,64.27,Flagged,-2.2900000000000347,No
ITEM07604,Electronics,North,2023-07-09,126,989,681,Yes,Yes,0.31,10,992.05,136.81,171.69,Reviewed,683.55,No
ITEM07605,Toys,Central,2023-10-31,346,831,627,Yes,No,0.24,8,58.83,153.38,109.42,Reviewed,-203.97,No
ITEM07606,Electronics,West,2023-09-07,407,517,883,No,No,0.84,6,737.76,300.07,184.76,Reviewed,252.93,No
ITEM07607,Electronics,North,2023-05-24,499,158,476,No,Yes,0.4,1,719.85,452.71,223.23,Escalated,43.91000000000005,No
ITEM07608,Groceries,South,2023-12-11,350,227,889,No,No,0.57,8,946.85,328.5,28.48,Flagged,589.87,No
ITEM07609,Electronics,West,2023-11-29,349,916,215,No,Yes,0.5,4,824.43,212.18,26.35,Reviewed,585.9,No
ITEM07610,Apparel,East,2023-06-07,448,873,771,Yes,Yes,0.63,1,575.59,432.41,32.64,Flagged,110.54,No
ITEM07611,Toys,East,2023-03-06,384,879,551,No,Yes,0.32,3,232.44,149.33,84.24,Reviewed,-1.1300000000000097,No
ITEM07612,Home Appliances,West,2023-11-21,437,640,974,No,No,0.2,6,509.81,263.36,223.42,Resolved,23.03,No
ITEM07613,Groceries,Central,2023-09-27,455,432,124,Yes,No,0.17,2,102.71,154.74,191.58,Resolved,-243.61,No
ITEM07614,Toys,North,2023-03-16,111,991,489,No,Yes,0.25,8,488.58,392.51,90.09,Escalated,5.97999999999999,No
ITEM07615,Toys,North,2023-01-29,233,381,695,Yes,No,0.49,5,193.95,100.3,256.82,Resolved,-163.17000000000002,No
ITEM07616,Apparel,West,2023-12-01,33,679,314,Yes,Yes,0.29,5,934.58,327.92,218.59,Resolved,388.07000000000005,No
ITEM07617,Electronics,South,2023-08-26,79,306,455,No,Yes,0.45,1,406.61,329.87,291.85,Escalated,-215.11,No
ITEM07618,Apparel,Central,2023-06-02,474,371,735,No,Yes,0.12,9,149.48,465.56,205.69,Reviewed,-521.77,No
ITEM07619,Electronics,South,2023-04-04,451,408,292,No,No,0.6,2,23.74,220.6,215.16,Resolved,-412.02,No
ITEM07620,Electronics,West,2023-08-25,82,502,650,No,No,0.8,9,330.45,248.17,247.01,Escalated,-164.73,No
ITEM07621,Toys,West,2023-11-18,28,274,811,Yes,Yes,0.14,10,57.82,299.36,277.64,Reviewed,-519.1800000000001,No
ITEM07622,Electronics,South,2023-04-25,488,317,592,No,No,0.27,10,459.31,63.46,83.21,Reviewed,312.64000000000004,No
ITEM07623,Groceries,East,2023-10-23,130,771,326,No,No,0.35,1,47.05,227.53,193.78,Resolved,-374.26,No
ITEM07624,Groceries,West,2023-08-07,10,425,599,No,Yes,0.33,10,833.28,75.05,123.69,Resolved,634.54,No
ITEM07625,Groceries,Central,2023-09-03,391,855,357,No,No,0.13,8,465.65,393.9,68.84,Flagged,2.9099999999999966,No
ITEM07626,Toys,South,2023-02-01,61,352,452,Yes,No,0.19,3,792.83,163.48,57.64,Flagged,571.71,No
ITEM07627,Apparel,East,2023-01-20,358,553,699,No,No,0.83,3,364.07,218.44,29.41,Resolved,116.22,No
ITEM07628,Home Appliances,South,2023-02-22,32,288,479,No,No,0.67,7,767.87,141.56,254.53,Flagged,371.78,No
ITEM07629,Electronics,East,2023-07-25,135,872,125,No,No,0.87,7,405.31,128.58,3.43,Reviewed,273.3,No
ITEM07630,Home Appliances,East,2023-08-07,408,542,388,No,Yes,0.45,7,671.38,493.77,298.41,Flagged,-120.80000000000001,No
ITEM07631,Apparel,Central,2023-07-14,87,997,814,No,Yes,0.8,7,713.24,416.47,289.4,Reviewed,7.3700000000000045,No
ITEM07632,Apparel,West,2023-11-01,409,229,499,Yes,No,0.75,3,602.48,224.57,159.23,Flagged,218.68000000000004,No
ITEM07633,Toys,East,2023-07-14,409,584,128,No,No,0.8,8,55.19,414.21,222.83,Reviewed,-581.85,No
ITEM07634,Groceries,West,2023-12-11,16,102,87,No,No,0.13,1,367.06,338.32,137.49,Reviewed,-108.75,No
ITEM07635,Groceries,Central,2023-03-23,90,450,367,No,No,0.62,3,776.74,204.65,65.86,Reviewed,506.23,No
ITEM07636,Apparel,West,2023-01-01,412,654,377,No,Yes,0.55,8,924.69,14.0,221.72,Escalated,688.97,No
ITEM07637,Toys,North,2023-06-16,298,232,479,No,Yes,0.54,2,660.48,456.76,134.52,Escalated,69.20000000000002,No
ITEM07638,Toys,East,2023-11-13,486,789,212,Yes,No,0.5,7,967.35,113.42,259.84,Reviewed,594.0900000000001,No
ITEM07639,Electronics,Central,2023-07-02,252,593,407,No,No,0.74,4,274.36,362.37,258.14,Resolved,-346.15,No
ITEM07640,Groceries,South,2023-12-16,72,365,988,Yes,No,0.87,6,136.35,407.71,287.49,Resolved,-558.85,No
ITEM07641,Apparel,Central,2023-09-30,205,123,689,No,Yes,0.76,9,327.9,293.39,209.53,Resolved,-175.02,No
ITEM07642,Home Appliances,East,2023-06-06,260,633,719,No,Yes,0.8,8,678.11,328.39,147.72,Resolved,202.00000000000003,No
ITEM07643,Groceries,Central,2023-12-28,177,956,378,No,Yes,0.49,4,390.5,34.38,168.27,Reviewed,187.85,No
ITEM07644,Electronics,South,2023-07-20,477,102,880,No,No,0.65,7,659.13,280.21,107.65,Flagged,271.27,No
ITEM07645,Toys,North,2023-07-11,311,769,463,Yes,No,0.43,3,701.96,148.28,197.83,Flagged,355.85,No
ITEM07646,Apparel,East,2023-12-07,446,979,930,No,No,0.39,9,613.96,283.94,27.67,Resolved,302.35,No
ITEM07647,Groceries,East,2023-10-26,312,526,644,No,No,0.82,2,778.85,302.1,297.49,Escalated,179.26,No
ITEM07648,Home Appliances,Central,2023-03-17,219,103,974,No,Yes,0.82,6,233.14,36.65,18.95,Resolved,177.54,No
ITEM07649,Electronics,West,2023-05-20,172,718,525,No,Yes,0.65,5,109.7,218.58,180.79,Resolved,-289.67,No
ITEM07650,Electronics,West,2023-11-02,164,907,505,No,Yes,0.77,4,48.26,423.5,87.19,Reviewed,-462.43,No
ITEM07651,Groceries,South,2023-07-15,327,883,778,Yes,No,0.39,2,976.1,60.5,246.65,Resolved,668.95,No
ITEM07652,Home Appliances,North,2023-03-02,334,602,763,No,No,0.45,9,717.82,374.6,188.97,Resolved,154.25000000000003,No
ITEM07653,Electronics,North,2023-12-26,219,331,839,No,No,0.76,5,238.44,275.96,182.21,Escalated,-219.73,No
ITEM07654,Apparel,Central,2023-11-03,291,972,980,Yes,No,0.42,1,476.93,307.11,224.57,Reviewed,-54.75,No
ITEM07655,Electronics,Central,2023-11-29,160,849,987,Yes,No,0.13,5,62.24,10.9,35.43,Escalated,15.910000000000004,No
ITEM07656,Home Appliances,West,2023-12-20,389,171,201,No,No,0.38,7,664.72,431.9,93.52,Resolved,139.30000000000007,No
ITEM07657,Toys,North,2023-03-24,247,187,587,No,No,0.42,3,967.11,451.34,151.77,Reviewed,364.0,No
ITEM07658,Toys,North,2023-11-30,370,627,464,No,Yes,0.22,7,705.83,311.78,95.99,Flagged,298.06000000000006,No
ITEM07659,Groceries,North,2023-01-05,459,985,392,Yes,No,0.38,6,622.57,494.05,33.05,Flagged,95.47000000000004,No
ITEM07660,Home Appliances,South,2023-08-07,70,702,815,No,No,0.85,7,922.2,150.99,92.87,Reviewed,678.34,No
ITEM07661,Electronics,South,2023-09-11,428,549,435,No,No,0.79,9,512.39,104.4,137.52,Resolved,270.47,No
ITEM07662,Electronics,Central,2023-03-29,91,538,812,No,Yes,0.46,2,745.13,73.42,44.34,Reviewed,627.37,No
ITEM07663,Toys,West,2023-07-28,390,631,216,Yes,Yes,0.67,2,932.79,90.35,198.55,Escalated,643.8899999999999,No
ITEM07664,Toys,East,2023-06-29,360,534,914,No,No,0.22,1,646.88,17.14,21.79,Resolved,607.95,No
ITEM07665,Apparel,West,2023-07-27,320,823,521,No,Yes,0.7,2,526.04,351.72,267.48,Escalated,-93.16000000000008,No
ITEM07666,Toys,South,2023-09-30,244,183,189,No,No,0.48,3,580.44,386.59,108.86,Reviewed,84.99000000000008,No
ITEM07667,Apparel,South,2023-03-06,23,438,278,No,Yes,0.68,7,769.45,5.87,107.68,Flagged,655.9000000000001,No
ITEM07668,Electronics,Central,2023-01-21,44,225,122,No,No,0.62,3,51.88,116.85,62.95,Reviewed,-127.92,No
ITEM07669,Apparel,East,2023-06-26,188,662,477,Yes,Yes,0.29,8,328.12,109.07,144.58,Reviewed,74.47,No
ITEM07670,Apparel,North,2023-12-29,402,117,348,No,No,0.77,3,51.46,316.99,249.65,Resolved,-515.1800000000001,No
ITEM07671,Groceries,East,2023-01-22,372,948,285,No,Yes,0.56,2,786.22,393.93,176.02,Flagged,216.27,No
ITEM07672,Toys,East,2023-11-21,415,964,756,No,No,0.73,10,914.86,359.27,243.05,Flagged,312.54,No
ITEM07673,Apparel,East,2023-02-05,285,728,649,Yes,Yes,0.18,10,399.5,381.01,290.64,Escalated,-272.15,No
ITEM07674,Electronics,Central,2023-09-07,320,735,146,Yes,Yes,0.59,4,252.08,356.33,187.58,Escalated,-291.83,No
ITEM07675,Home Appliances,South,2023-05-29,415,639,527,No,No,0.33,4,40.58,380.23,50.6,Resolved,-390.25000000000006,No
ITEM07676,Apparel,North,2023-03-14,440,444,727,No,Yes,0.79,5,6.84,280.94,90.83,Flagged,-364.93,No
ITEM07677,Toys,East,2023-04-01,403,567,540,Yes,No,0.86,5,545.29,272.99,198.42,Reviewed,73.87999999999997,No
ITEM07678,Groceries,North,2023-06-25,340,240,345,Yes,Yes,0.14,3,333.42,411.15,234.6,Flagged,-312.3299999999999,No
ITEM07679,Electronics,East,2023-05-06,82,105,455,No,No,0.68,1,964.1,306.1,196.37,Flagged,461.63,No
ITEM07680,Groceries,South,2023-07-23,221,768,764,Yes,No,0.18,8,817.45,72.95,173.69,Resolved,570.81,No
ITEM07681,Home Appliances,North,2023-09-03,369,717,496,No,No,0.79,10,450.91,432.95,278.09,Reviewed,-260.12999999999994,No
ITEM07682,Apparel,West,2023-04-09,475,730,748,No,No,0.2,2,198.63,240.89,148.96,Reviewed,-191.22,No
ITEM07683,Apparel,South,2023-09-28,351,748,324,No,No,0.26,5,382.78,126.05,200.0,Resolved,56.72999999999996,No
ITEM07684,Toys,North,2023-02-13,413,640,69,Yes,No,0.3,2,71.63,187.78,93.7,Flagged,-209.85000000000002,No
ITEM07685,Apparel,East,2023-08-10,342,777,936,No,Yes,0.68,6,622.72,284.91,116.65,Reviewed,221.16,No
ITEM07686,Electronics,East,2023-04-07,218,164,634,Yes,No,0.33,7,865.12,196.89,70.33,Escalated,597.9,No
ITEM07687,Home Appliances,South,2023-02-05,484,155,476,Yes,No,0.58,7,435.41,296.16,240.08,Flagged,-100.83000000000001,No
ITEM07688,Groceries,South,2023-06-17,442,897,899,Yes,Yes,0.56,1,480.36,280.49,59.74,Resolved,140.13,No
ITEM07689,Home Appliances,East,2023-01-30,217,981,410,Yes,No,0.42,9,937.85,275.96,69.71,Escalated,592.1800000000001,No
ITEM07690,Apparel,North,2023-10-09,189,195,359,No,Yes,0.53,1,309.58,282.81,32.15,Reviewed,-5.380000000000017,No
ITEM07691,Groceries,West,2023-03-26,66,988,643,No,No,0.19,8,101.69,159.59,220.38,Escalated,-278.28,No
ITEM07692,Toys,Central,2023-12-23,30,314,857,Yes,No,0.8,1,68.97,430.97,22.78,Escalated,-384.78,No
ITEM07693,Home Appliances,South,2023-05-01,321,842,405,No,No,0.27,3,768.21,266.14,17.89,Escalated,484.18000000000006,No
ITEM07694,Groceries,East,2023-10-14,249,157,76,No,No,0.8,10,218.34,22.88,187.58,Flagged,7.8799999999999955,No
ITEM07695,Groceries,North,2023-09-05,53,591,702,No,Yes,0.51,4,998.95,147.26,112.65,Flagged,739.0400000000001,Yes
ITEM07696,Groceries,South,2023-07-03,9,504,96,Yes,Yes,0.59,9,963.15,358.54,278.12,Resolved,326.4899999999999,No
ITEM07697,Electronics,North,2023-09-10,165,283,505,Yes,Yes,0.31,8,853.78,332.79,263.14,Reviewed,257.85,No
ITEM07698,Home Appliances,South,2023-09-30,338,381,161,Yes,Yes,0.28,5,503.89,97.34,149.03,Reviewed,257.52,No
ITEM07699,Groceries,East,2023-07-28,414,882,796,No,No,0.49,4,507.75,499.12,24.62,Resolved,-15.990000000000006,No
ITEM07700,Home Appliances,North,2023-12-20,284,820,712,No,No,0.31,10,932.15,312.96,165.11,Escalated,454.08000000000004,No
ITEM07701,Groceries,East,2023-01-24,152,262,424,No,No,0.44,9,297.33,163.56,298.3,Flagged,-164.53000000000003,No
ITEM07702,Toys,North,2023-05-02,31,188,364,Yes,Yes,0.45,1,486.69,196.3,198.11,Escalated,92.27999999999997,No
ITEM07703,Toys,South,2023-08-13,16,882,894,No,No,0.32,6,402.59,459.81,238.24,Resolved,-295.46000000000004,No
ITEM07704,Toys,Central,2023-05-03,370,196,175,No,Yes,0.33,8,358.57,215.56,121.07,Flagged,21.939999999999998,No
ITEM07705,Apparel,Central,2023-10-21,300,686,56,No,No,0.88,7,891.84,120.55,22.33,Flagged,748.96,Yes
ITEM07706,Groceries,West,2023-06-22,304,187,611,Yes,Yes,0.57,8,724.41,171.84,281.94,Reviewed,270.62999999999994,No
ITEM07707,Apparel,West,2023-05-23,342,617,409,No,No,0.77,3,944.46,265.09,98.9,Flagged,580.4700000000001,No
ITEM07708,Home Appliances,East,2023-06-18,145,767,627,No,No,0.14,5,72.08,78.85,45.38,Resolved,-52.15,No
ITEM07709,Apparel,North,2023-02-26,74,162,948,No,No,0.1,1,827.26,25.49,46.61,Flagged,755.16,Yes
ITEM07710,Home Appliances,West,2023-02-11,378,640,411,No,Yes,0.52,8,328.04,201.83,40.83,Reviewed,85.38000000000001,No
ITEM07711,Home Appliances,South,2023-11-05,123,915,728,No,Yes,0.76,2,590.96,448.13,128.88,Reviewed,13.950000000000045,No
ITEM07712,Home Appliances,Central,2023-04-29,51,290,813,Yes,No,0.59,10,703.62,463.55,258.01,Reviewed,-17.939999999999998,No
ITEM07713,Apparel,North,2023-05-01,403,815,824,Yes,No,0.6,3,141.56,416.16,44.17,Reviewed,-318.77000000000004,No
ITEM07714,Groceries,Central,2023-11-08,189,377,757,No,No,0.21,10,748.47,85.21,226.61,Resolved,436.65,No
ITEM07715,Apparel,North,2023-09-08,140,638,744,No,No,0.88,2,340.7,24.39,21.74,Resolved,294.57,No
ITEM07716,Groceries,West,2023-12-09,87,184,313,No,Yes,0.52,1,278.55,263.94,36.15,Flagged,-21.539999999999985,No
ITEM07717,Groceries,West,2023-11-28,426,434,849,No,Yes,0.18,2,471.54,338.4,34.87,Flagged,98.27000000000004,No
ITEM07718,Home Appliances,East,2023-12-07,83,540,324,Yes,Yes,0.43,10,782.94,327.97,154.92,Flagged,300.05000000000007,No
ITEM07719,Apparel,North,2023-12-07,242,821,679,No,No,0.16,2,409.03,135.28,263.89,Flagged,9.860000000000014,No
ITEM07720,Groceries,South,2023-12-03,105,749,445,Yes,No,0.43,6,545.22,169.07,223.24,Escalated,152.91000000000003,No
ITEM07721,Toys,West,2023-07-01,91,889,362,No,No,0.67,4,238.49,483.8,259.19,Flagged,-504.5,No
ITEM07722,Groceries,East,2023-06-14,354,271,955,No,No,0.36,10,317.9,213.37,259.24,Flagged,-154.71000000000004,No
ITEM07723,Toys,West,2023-09-21,20,951,908,No,Yes,0.35,4,941.45,324.12,34.28,Escalated,583.0500000000001,No
ITEM07724,Apparel,Central,2023-07-29,5,438,541,No,No,0.51,1,919.01,250.33,165.33,Escalated,503.3499999999999,No
ITEM07725,Apparel,West,2023-01-11,454,767,838,No,No,0.5,10,887.59,427.39,236.68,Escalated,223.52000000000004,No
ITEM07726,Apparel,North,2023-07-01,220,328,453,No,No,0.47,2,388.48,418.84,284.88,Escalated,-315.23999999999995,No
ITEM07727,Groceries,East,2023-09-08,308,917,426,No,Yes,0.51,3,29.35,324.46,205.24,Escalated,-500.34999999999997,No
ITEM07728,Electronics,North,2023-05-18,86,278,693,Yes,Yes,0.14,9,919.05,465.86,256.96,Flagged,196.22999999999996,No
ITEM07729,Groceries,South,2023-08-06,179,346,708,No,No,0.48,5,400.75,103.87,111.54,Reviewed,185.33999999999997,No
ITEM07730,Groceries,South,2023-08-27,452,996,590,No,No,0.89,4,803.57,268.28,211.77,Flagged,323.5200000000001,No
ITEM07731,Home Appliances,West,2023-12-03,341,773,888,No,No,0.71,10,515.68,117.23,111.12,Flagged,287.3299999999999,No
ITEM07732,Home Appliances,East,2023-03-28,392,774,369,No,No,0.33,3,893.39,51.25,58.44,Reviewed,783.7,Yes
ITEM07733,Groceries,East,2023-10-25,351,829,274,No,Yes,0.64,10,116.93,386.02,19.58,Flagged,-288.66999999999996,No
ITEM07734,Toys,East,2023-10-20,245,416,505,Yes,Yes,0.36,1,829.77,306.35,265.36,Flagged,258.05999999999995,No
ITEM07735,Home Appliances,East,2023-04-02,457,385,700,No,Yes,0.25,1,867.41,51.96,19.35,Reviewed,796.0999999999999,Yes
ITEM07736,Groceries,West,2023-07-27,173,175,338,Yes,Yes,0.72,10,290.08,494.42,299.91,Flagged,-504.25000000000006,No
ITEM07737,Electronics,North,2023-07-23,490,551,330,No,Yes,0.27,8,625.24,41.86,153.21,Reviewed,430.16999999999996,No
ITEM07738,Toys,West,2023-07-05,112,303,466,No,Yes,0.79,10,55.02,343.64,151.15,Flagged,-439.77,No
ITEM07739,Apparel,North,2023-03-26,475,827,533,Yes,Yes,0.4,9,313.41,302.02,22.05,Escalated,-10.659999999999958,No
ITEM07740,Groceries,Central,2023-11-11,458,523,587,No,Yes,0.71,3,372.63,207.1,22.38,Reviewed,143.15,No
ITEM07741,Groceries,Central,2023-06-01,70,834,853,No,Yes,0.31,9,94.86,430.44,215.44,Flagged,-551.02,No
ITEM07742,Toys,North,2023-06-05,157,292,828,No,No,0.62,8,433.33,174.75,132.86,Escalated,125.71999999999997,No
ITEM07743,Home Appliances,West,2023-10-20,298,392,847,No,No,0.27,1,647.93,411.47,53.28,Resolved,183.17999999999992,No
ITEM07744,Home Appliances,South,2023-01-21,236,803,362,No,Yes,0.12,6,649.21,296.67,60.76,Resolved,291.78000000000003,No
ITEM07745,Home Appliances,West,2023-06-10,186,996,658,No,Yes,0.75,9,469.95,196.26,69.52,Flagged,204.17000000000002,No
ITEM07746,Apparel,South,2023-12-05,242,880,699,No,Yes,0.78,4,123.43,171.93,243.12,Flagged,-291.62,No
ITEM07747,Toys,West,2023-06-05,165,512,842,No,No,0.8,9,78.76,130.53,183.49,Flagged,-235.26,No
ITEM07748,Toys,East,2023-05-23,33,538,657,No,Yes,0.13,2,822.46,8.6,21.68,Resolved,792.1800000000001,Yes
ITEM07749,Home Appliances,East,2023-09-14,254,400,106,No,Yes,0.71,10,559.57,310.39,207.19,Reviewed,41.990000000000066,No
ITEM07750,Home Appliances,Central,2023-04-17,301,359,172,No,No,0.77,9,749.9,227.23,155.94,Escalated,366.72999999999996,No
ITEM07751,Electronics,Central,2023-10-11,219,291,792,Yes,Yes,0.35,1,33.04,168.6,173.93,Resolved,-309.49,No
ITEM07752,Electronics,North,2023-02-19,31,370,339,Yes,No,0.48,4,441.5,87.75,90.66,Escalated,263.09000000000003,No
ITEM07753,Groceries,South,2023-02-04,399,715,647,No,No,0.43,5,903.79,0.47,5.36,Flagged,897.9599999999999,Yes
ITEM07754,Groceries,East,2023-08-12,422,531,359,No,No,0.45,2,708.08,337.87,152.62,Resolved,217.59000000000003,No
ITEM07755,Toys,West,2023-06-05,256,815,612,Yes,No,0.78,6,766.35,429.86,178.54,Reviewed,157.95000000000002,No
ITEM07756,Toys,North,2023-07-10,481,795,277,No,Yes,0.43,8,471.09,175.78,193.58,Resolved,101.72999999999993,No
ITEM07757,Apparel,West,2023-07-03,232,316,55,No,No,0.34,2,745.03,270.59,132.64,Escalated,341.8,No
ITEM07758,Apparel,East,2023-08-25,440,190,492,No,Yes,0.2,9,672.16,299.08,168.21,Escalated,204.86999999999998,No
ITEM07759,Electronics,East,2023-10-24,214,297,359,Yes,No,0.64,2,133.71,123.59,163.19,Reviewed,-153.07,No
ITEM07760,Groceries,East,2023-11-19,241,498,834,Yes,Yes,0.17,1,91.13,243.98,110.88,Resolved,-263.73,No
ITEM07761,Electronics,East,2023-10-31,244,138,971,Yes,Yes,0.15,6,176.56,332.88,242.37,Resolved,-398.69,No
